product_code,is_stockout_sum,total_orders,stockout_rate,total_shortage
417083,32,177,0.1808,128.0
411393,135,748,0.1805,146.0
410276,59,327,0.1804,174.0
416157,11,61,0.1803,30.0
401164,11,61,0.1803,19.0
406129,18,100,0.18,52.0
409290,48,267,0.1798,86.0
407898,32,178,0.1798,56.0
404283,407,2265,0.1797,1391.0
405343,446,2483,0.1796,1076.0
402252,7,39,0.1795,7.0
417060,7,39,0.1795,7.0
416631,85,474,0.1793,425.0
410912,19,106,0.1792,25.0
412029,57,318,0.1792,89.0
416586,17,95,0.1789,141.0
411473,34,190,0.1789,40.0
413261,91,509,0.1788,227.0
415927,5,28,0.1786,6.0
400903,5,28,0.1786,9.0
401794,5,28,0.1786,6.0
404228,5,28,0.1786,7.0
404815,5,28,0.1786,8.0
414796,5,28,0.1786,8.0
417104,51,286,0.1783,62.0
405147,31,174,0.1782,56.0
417240,13,73,0.1781,24.0
400705,1408,7911,0.178,276.897
402842,8,45,0.1778,8.0
403326,8,45,0.1778,32.226
401513,8,45,0.1778,16.0
416368,24,135,0.1778,123.0
405584,35,197,0.1777,50.0
410956,98,552,0.1775,109.0
400234,2426,13672,0.1774,-6768.87
401390,11,62,0.1774,11.0
409287,39,220,0.1773,235.0
415196,42,237,0.1772,180.0
404346,14,79,0.1772,36.0
408829,17,96,0.1771,125.0
402470,99,559,0.1771,216.0
400064,965,5451,0.177,1867.729
411080,111,627,0.177,276.0
409641,52,294,0.1769,203.61
401645,12,68,0.1765,111.0
401105,6,34,0.1765,6.0
411449,30,170,0.1765,104.0
412225,6,34,0.1765,19.0
401282,12,68,0.1765,13.0
401136,236,1340,0.1761,-106.931
401335,19,108,0.1759,21.0
403282,16,91,0.1758,24.0
410620,102,581,0.1756,309.0
410462,85,484,0.1756,-26.517
402468,30,171,0.1754,119.0
404664,57,325,0.1754,88.0
409528,10,57,0.1754,10.0
403077,10,57,0.1754,23.0
411309,10,57,0.1754,10.0
413439,10,57,0.1754,42.0
401930,10,57,0.1754,96.52
400040,34,194,0.1753,34.12
407377,80,457,0.1751,1100.003
404684,21,120,0.175,-61.738
410056,7,40,0.175,14.0
401945,7,40,0.175,9.0
416091,7,40,0.175,9.0
400315,9673,55313,0.1749,4682.233
400237,1315,7523,0.1748,-4222.042
403363,11,63,0.1746,21.0
401907,22,126,0.1746,281.0
403349,11,63,0.1746,44.473
400685,1491,8552,0.1743,1544.59
403796,27,155,0.1742,111.0
401266,105,603,0.1741,322.0
414343,4,23,0.1739,4.0
408659,4,23,0.1739,7.0
400676,8,46,0.1739,32.0
405809,4,23,0.1739,4.0
403987,4,23,0.1739,4.0
408555,4,23,0.1739,4.0
401138,20,115,0.1739,0.34
410455,12,69,0.1739,70.7
416415,4,23,0.1739,4.0
402823,24,138,0.1739,176.0
413986,4,23,0.1739,4.0
411817,24,138,0.1739,30.0
401454,4,23,0.1739,4.0
413718,4,23,0.1739,13.0
403816,8,46,0.1739,8.0
408748,41,236,0.1737,473.0
401742,42,242,0.1736,140.0
400176,2301,13253,0.1736,2732.457
416150,17,98,0.1735,80.0
411567,85,490,0.1735,62.767
414850,237,1367,0.1734,734.0
415774,9,52,0.1731,12.0
414332,18,104,0.1731,54.0
405345,18,104,0.1731,41.0
416262,9,52,0.1731,41.0
406789,9,52,0.1731,12.0
410619,145,838,0.173,395.0
400247,506,2925,0.173,813.834
401016,8487,49100,0.1729,10031.504
401414,14,81,0.1728,114.0
412948,14,81,0.1728,78.0
412963,28,162,0.1728,46.3
401857,19,110,0.1727,47.0
401459,71,411,0.1727,11.939
408837,19,110,0.1727,38.0
401965,15,87,0.1724,52.0
412954,25,145,0.1724,55.122
410247,10,58,0.1724,24.0
406802,15,87,0.1724,21.667
406116,5,29,0.1724,20.0
406560,40,232,0.1724,111.833
413181,20,116,0.1724,21.0
401544,209,1213,0.1723,283.0
404038,16,93,0.172,32.261
402475,43,250,0.172,224.0
404344,221,1286,0.1719,23286.0
406136,40,233,0.1717,173.0
405373,17,99,0.1717,18.0
401294,125,729,0.1715,451.0
411813,6,35,0.1714,6.0
404041,6,35,0.1714,6.0
409660,6,35,0.1714,6.0
417323,12,70,0.1714,18.0
414387,12,70,0.1714,30.0
404630,12,70,0.1714,12.0
413408,6,35,0.1714,6.0
405679,25,146,0.1712,47.0
404722,51,298,0.1711,94.0
407493,103,602,0.1711,232.0
417134,13,76,0.1711,13.0
401140,27,158,0.1709,-9.848
405313,20,117,0.1709,20.0
415836,14,82,0.1707,-51.46
409427,7,41,0.1707,7.0
405612,7,41,0.1707,10.0
401810,7,41,0.1707,7.0
408982,74,434,0.1705,114.0
413513,15,88,0.1705,-6.94
402131,150,881,0.1703,345.0
407765,8,47,0.1702,31.0
404165,8,47,0.1702,31.0
414821,8,47,0.1702,78.0
411114,25,147,0.1701,34.0
406874,43,253,0.17,92.0
400287,103,606,0.17,39.241
400313,282,1659,0.17,684.0
417181,37,218,0.1697,84.0
400120,249,1469,0.1695,144.683
413716,10,59,0.1695,19.0
404711,20,118,0.1695,88.0
400954,125,738,0.1694,133.342
411289,642,3795,0.1692,1367.0
402859,34,201,0.1692,589.0
412180,11,65,0.1692,22.0
411448,12,71,0.169,15.0
417186,36,213,0.169,182.0
411446,26,154,0.1688,92.0
404595,13,77,0.1688,16.0
410333,14,83,0.1687,25.0
402331,258,1530,0.1686,951.0
402089,33,196,0.1684,89.0
400499,16,95,0.1684,127.0
400552,18,107,0.1682,781.0
410453,64,381,0.168,110.0
407125,43,256,0.168,46.0
401149,1583,9427,0.1679,912.686
400168,307,1830,0.1678,116.547
405774,101,603,0.1675,174.0
401012,302,1806,0.1672,443.0
411076,416,2489,0.1671,632.0
405918,63,377,0.1671,75.0
400316,3023,18128,0.1668,1138.406
406775,5,30,0.1667,8.0
401085,6,36,0.1667,5.667
408511,6,36,0.1667,14.0
413719,14,84,0.1667,33.0
401692,5,30,0.1667,10.0
409466,36,216,0.1667,302.0
401709,17,102,0.1667,24.0
414681,6,36,0.1667,-0.148
405256,6,36,0.1667,14.0
402875,16,96,0.1667,-8.998
415905,4,24,0.1667,94.0
416138,6,36,0.1667,31.0
405944,6,36,0.1667,34.0
400179,10,60,0.1667,10.0
402505,7,42,0.1667,12.0
400045,34,204,0.1667,21.76
414560,4,24,0.1667,12.0
406142,15,90,0.1667,9.655
409488,4,24,0.1667,4.0
400298,32,192,0.1667,42.503
407023,7,42,0.1667,94.0
417416,6,36,0.1667,9.0
409847,6,36,0.1667,6.0
411367,17,102,0.1667,17.0
404670,12,72,0.1667,30.0
400057,5,30,0.1667,16.94
413505,28,168,0.1667,77.0
417371,4,24,0.1667,4.0
400544,22,132,0.1667,213.0
403820,5,30,0.1667,5.0
406376,10,60,0.1667,58.0
410600,5,30,0.1667,23.0
402836,5,30,0.1667,7.0
410625,9,54,0.1667,11.0
400383,24,144,0.1667,-0.268
411786,8,48,0.1667,76.0
409095,4,24,0.1667,5.0
415769,16,96,0.1667,35.0
413446,5,30,0.1667,6.0
412896,24,144,0.1667,57.0
416771,5,30,0.1667,17.0
410426,22,132,0.1667,42.0
409383,4,24,0.1667,4.0
417377,24,144,0.1667,47.0
410718,201,1207,0.1665,452.0
400081,541,3253,0.1663,654.904
400238,597,3600,0.1658,984.843
409489,30,181,0.1657,53.0
402611,26,157,0.1656,48.0
409334,25,151,0.1656,44.0
407864,20,121,0.1653,19.0
415869,41,248,0.1653,183.0
410669,74,448,0.1652,156.0
404468,19,115,0.1652,143.0
402547,35,212,0.1651,48.0
413427,17,103,0.165,27.0
416704,46,279,0.1649,140.0
403204,144,874,0.1648,13.531
401144,102,619,0.1648,271.0
400650,133,807,0.1648,226.886
404634,14,85,0.1647,216.0
403538,13,79,0.1646,-2.027
412234,12,73,0.1644,67.0
406980,83,505,0.1644,756.0
413892,56,341,0.1642,261.0
402365,11,67,0.1642,10.0
414485,22,134,0.1642,33.0
403350,32,195,0.1641,109.342
412982,20,122,0.1639,150.0
406367,10,61,0.1639,27.0
401081,2375,14494,0.1639,-2415.479
405216,30,183,0.1639,57.0
411296,9,55,0.1636,72.0
404544,25,153,0.1634,55.0
401114,188,1151,0.1633,222.0
406284,16,98,0.1633,67.0
408090,23,141,0.1631,89.0
408401,46,282,0.1631,68.0
402039,15,92,0.163,26.857
406729,118,724,0.163,383.0
409569,140,859,0.163,-87.174
400280,1484,9104,0.163,514.981
410724,44,270,0.163,67.0
417390,7,43,0.1628,7.0
412051,7,43,0.1628,10.0
403519,7,43,0.1628,61.0
404821,14,86,0.1628,14.0
408775,7,43,0.1628,13.0
417096,14,86,0.1628,18.0
405463,7,43,0.1628,7.0
407928,7,43,0.1628,16.0
408355,129,793,0.1627,512.0
404207,34,209,0.1627,159.0
400541,33,203,0.1626,301.0
410766,94,579,0.1623,207.0
404376,6,37,0.1622,6.0
403026,6,37,0.1622,40.0
411793,30,185,0.1622,44.0
405912,6,37,0.1622,6.0
406756,6,37,0.1622,30.0
401083,1845,11387,0.162,-433.192
408065,23,142,0.162,26.0
411628,11,68,0.1618,11.0
411029,231,1429,0.1617,444.0
400709,175,1082,0.1617,106.535
400386,16,99,0.1616,7.812
411745,63,390,0.1615,82.0
401257,46,285,0.1614,35.884
409283,5,31,0.1613,8.0
413916,10,62,0.1613,32.0
408608,5,31,0.1613,4.833
402944,91,564,0.1613,211.0
414327,5,31,0.1613,20.0
406114,5,31,0.1613,20.0
409838,39,242,0.1612,141.0
405821,270,1675,0.1612,376.0
409285,73,453,0.1611,1316.0
400377,1415,8790,0.161,450.182
400820,100,621,0.161,370.0
404398,14,87,0.1609,14.0
412787,132,821,0.1608,158.0
405802,72,448,0.1607,494.0
411645,9,56,0.1607,29.0
400949,438,2729,0.1605,3684.0
410478,42,262,0.1603,1.423
411507,103,643,0.1602,455.0
403793,4,25,0.16,7.0
410981,8,50,0.16,10.0
413582,4,25,0.16,4.0
406760,4,25,0.16,4.0
415851,4,25,0.16,10.0
413080,4,25,0.16,4.0
413128,4,25,0.16,9.0
402544,4,25,0.16,10.0
411887,4,25,0.16,12.0
405166,4,25,0.16,4.0
411506,4,25,0.16,12.0
413512,39,244,0.1598,54.0
400567,128,801,0.1598,900.892
400683,57,357,0.1597,80.0
401549,23,144,0.1597,34.0
417120,36,226,0.1593,79.0
408784,18,113,0.1593,258.0
407038,25,157,0.1592,36.0
402681,7,44,0.1591,36.0
400242,147,924,0.1591,-269.592
408635,7,44,0.1591,10.0
410843,7,44,0.1591,11.23
413994,119,749,0.1589,1777.0
409120,138,869,0.1588,264.0
408211,33,208,0.1587,117.0
408253,70,441,0.1587,187.0
407060,13,82,0.1585,69.0
400783,93,587,0.1584,240.0
411735,19,120,0.1583,99.0
408847,6,38,0.1579,6.0
413157,15,95,0.1579,31.0
403361,12,76,0.1579,12.0
402920,6,38,0.1579,22.286
404490,6,38,0.1579,5.667
400531,6,38,0.1579,6.0
413358,6,38,0.1579,20.0
413412,15,95,0.1579,26.0
417285,9,57,0.1579,30.0
400375,1651,10458,0.1579,1260.157
410767,9,57,0.1579,24.0
413254,9,57,0.1579,24.0
412669,6,38,0.1579,21.0
412745,123,780,0.1577,2265.0
404847,29,184,0.1576,5212.0
411332,845,5366,0.1575,2145.0
407806,114,724,0.1575,300.0
400557,192,1220,0.1574,-182.737
400749,1624,10329,0.1572,1197.6
402644,11,70,0.1571,11.0
412375,120,764,0.1571,223.0
400166,3394,21620,0.157,1285.365
409583,27,172,0.157,4.233
401255,57,363,0.157,376.0
403348,43,274,0.1569,3.837
400590,8,51,0.1569,68.0
408768,8,51,0.1569,8.0
408811,50,319,0.1567,67.0
400072,1111,7089,0.1567,1838.512
400385,254,1623,0.1565,111.256
400742,38,243,0.1564,15.844
411116,43,275,0.1564,55.0
401290,66,422,0.1564,119.0
404699,5,32,0.1562,14.0
406870,15,96,0.1562,36.0
414283,5,32,0.1562,8.0
406044,5,32,0.1562,16.0
402146,5,32,0.1562,6.0
410588,20,128,0.1562,119.0
409472,15,96,0.1562,62.998
415835,12,77,0.1558,7.342
416657,12,77,0.1558,12.0
411802,19,122,0.1557,25.0
404001,52,334,0.1557,260.0
401000,298,1915,0.1556,76.814
414416,7,45,0.1556,9.0
404322,7,45,0.1556,7.0
412174,14,90,0.1556,35.0
402872,7,45,0.1556,7.0
402282,7,45,0.1556,68.0
403518,7,45,0.1556,84.0
400623,37,238,0.1555,96.0
413971,51,328,0.1555,493.0
400006,1361,8760,0.1554,5307.0
406056,23,148,0.1554,707.0
401141,320,2059,0.1554,88.17
407502,16,103,0.1553,16.0
401177,164,1056,0.1553,-996.671
413002,9,58,0.1552,54.0
402948,18,116,0.1552,63.0
406794,36,232,0.1552,42.0
405563,9,58,0.1552,19.0
401384,42,271,0.155,1033.0
417395,11,71,0.1549,33.0
409898,11,71,0.1549,14.0
412335,50,323,0.1548,156.245
408040,26,168,0.1548,253.0
408010,13,84,0.1548,37.0
400744,270,1749,0.1544,322.222
402698,52,337,0.1543,-60.01
400027,240,1555,0.1543,329.547
400099,58,376,0.1543,106.724
409308,47,305,0.1541,56.0
400959,1490,9669,0.1541,4687.488
417184,4,26,0.1538,6.0
405549,6,39,0.1538,23.0
401643,6,39,0.1538,17.0
404849,4,26,0.1538,4.0
411858,8,52,0.1538,32.0
408198,22,143,0.1538,70.0
403700,6,39,0.1538,51.0
400335,20,130,0.1538,42.0
405823,14,91,0.1538,14.0
400114,18,117,0.1538,48.0
405386,4,26,0.1538,12.0
402445,10,65,0.1538,36.0
400974,10,65,0.1538,14.0
402124,6,39,0.1538,21.0
413804,4,26,0.1538,4.0
409571,4,26,0.1538,4.0
415840,4,26,0.1538,12.0
413703,4,26,0.1538,9.0
413684,6,39,0.1538,107.0
404710,39,254,0.1535,226.0
410740,39,254,0.1535,219.0
400169,124,808,0.1535,118.054
402236,27,176,0.1534,63.0
411842,19,124,0.1532,236.0
412573,45,294,0.1531,107.0
411866,690,4510,0.153,1463.0
400398,203,1327,0.153,242.4
414194,123,804,0.153,385.0
400716,83,543,0.1529,195.794
416697,11,72,0.1528,15.0
403487,44,288,0.1528,-33.601
402273,122,799,0.1527,222.0
411856,32,210,0.1524,32.0
411061,39,256,0.1523,80.55
409817,7,46,0.1522,13.0
415457,7,46,0.1522,16.0
411262,7,46,0.1522,7.0
417025,28,184,0.1522,65.0
410275,59,388,0.1521,187.0
413587,12,79,0.1519,14.0
411403,34,224,0.1518,-26.925
400324,46,303,0.1518,29.935
400122,12126,79868,0.1518,13429.608
415834,95,626,0.1518,254.252
408554,171,1128,0.1516,536.0
400918,72,475,0.1516,154.0
417361,10,66,0.1515,25.0
400017,5,33,0.1515,17.0
412421,5,33,0.1515,9.0
407344,5,33,0.1515,10.24
402938,5,33,0.1515,5.0
413979,40,264,0.1515,113.0
400325,85,561,0.1515,41.756
413585,5,33,0.1515,16.0
409452,10,66,0.1515,52.0
400246,619,4088,0.1514,-220.755
400622,42,278,0.1511,181.0
410674,42,278,0.1511,115.0
400677,199,1317,0.1511,1158.0
403447,8,53,0.1509,32.0
415963,8,53,0.1509,8.0
402098,8,53,0.1509,8.0
411498,19,126,0.1508,77.0
400936,545,3614,0.1508,723.953
400364,11,73,0.1507,13.0
415053,42,279,0.1505,115.0
413337,14,93,0.1505,14.0
401366,87,578,0.1505,126.0
401072,284,1890,0.1503,734.84
417256,23,153,0.1503,23.0
400946,78,519,0.1503,357.0
400892,35,233,0.1502,64.424
415715,3,20,0.15,8.0
407441,3,20,0.15,6.0
407980,3,20,0.15,3.0
408845,21,140,0.15,46.0
404436,6,40,0.15,6.0
411500,3,20,0.15,7.0
410756,42,280,0.15,804.0
411214,6,40,0.15,6.0
405839,6,40,0.15,10.0
412989,9,60,0.15,10.0
401803,3,20,0.15,3.0
400336,3,20,0.15,3.0
412222,3,20,0.15,31.0
407015,70,467,0.1499,94.0
405156,40,267,0.1498,133.0
412645,31,207,0.1498,110.0
407820,25,167,0.1497,128.0
408642,60,401,0.1496,82.5
402264,19,127,0.1496,30.0
403830,13,87,0.1494,100.0
401308,36,241,0.1494,81.0
400098,160,1072,0.1493,626.507
412158,10,67,0.1493,105.0
413234,179,1199,0.1493,660.0
409584,40,268,0.1493,79.442
410652,27,181,0.1492,140.5
410973,54,362,0.1492,58.0
413245,226,1516,0.1491,1937.0
407945,92,617,0.1491,204.0
400750,1135,7623,0.1489,-390.099
401943,7,47,0.1489,25.99
401264,7,47,0.1489,21.0
404929,11,74,0.1486,11.0
417374,15,101,0.1485,26.0
408611,19,128,0.1484,19.0
408844,20,135,0.1481,25.0
402084,8,54,0.1481,8.0
414521,12,81,0.1481,18.0
413399,8,54,0.1481,8.0
405939,4,27,0.1481,4.0
414579,4,27,0.1481,4.0
409681,4,27,0.1481,4.0
404421,4,27,0.1481,7.0
406834,4,27,0.1481,15.0
404779,4,27,0.1481,7.0
416108,4,27,0.1481,5.0
416092,4,27,0.1481,4.0
412832,29,196,0.148,46.0
401908,17,115,0.1478,104.99
411093,209,1414,0.1478,249.0
414172,17,115,0.1478,39.0
416272,9,61,0.1475,25.0
410856,18,122,0.1475,20.0
416156,10,68,0.1471,71.0
402194,5,34,0.1471,5.0
403685,10,68,0.1471,15.0
413215,5,34,0.1471,25.0
403150,10,68,0.1471,11.0
405391,5,34,0.1471,5.0
410070,5,34,0.1471,6.0
401319,10,68,0.1471,430.0
400129,1682,11449,0.1469,6030.749
400679,307,2091,0.1468,213.144
401156,43,293,0.1468,43.0
407651,11,75,0.1467,51.0
400119,3156,21532,0.1466,1352.454
402804,68,464,0.1466,168.0
408434,52,355,0.1465,145.0
410935,82,560,0.1464,329.0
411057,343,2344,0.1463,778.0
400566,444,3037,0.1462,4748.76
407080,26,178,0.1461,105.0
402472,46,315,0.146,195.0
408953,67,459,0.146,196.0
400412,101,692,0.146,9.42
406599,7,48,0.1458,20.0
402350,14,96,0.1458,-82.646
401723,7,48,0.1458,193.0
403372,21,144,0.1458,91.0
406203,129,886,0.1456,1474.0
411270,8,55,0.1455,24.0
409152,8,55,0.1455,56.0
407266,8,55,0.1455,11.0
405305,24,165,0.1455,33.0
415126,8,55,0.1455,30.0
406382,8,55,0.1455,8.0
406181,8,55,0.1455,16.0
404119,24,165,0.1455,100.0
403069,25,172,0.1453,46.0
406246,9,62,0.1452,12.0
409615,18,124,0.1452,34.0
403577,259,1788,0.1449,709.0
404238,10,69,0.1449,24.0
410753,10,69,0.1449,10.0
403090,152,1050,0.1448,1112.55
414423,11,76,0.1447,460.0
417009,12,83,0.1446,20.0
402387,36,249,0.1446,128.0
405997,214,1480,0.1446,5415.0
401455,12,83,0.1446,12.0
415678,27,187,0.1444,-30.363
409322,32,222,0.1441,45.0
413071,18,125,0.144,53.0
407211,18,125,0.144,70.0
400667,22,153,0.1438,246.0
411233,666,4632,0.1438,2346.0
400295,401,2794,0.1435,390.845
407800,179,1248,0.1434,1092.125
403102,138,963,0.1433,364.0
402867,86,601,0.1431,367.0
400985,295,2061,0.1431,1020.0
402845,3,21,0.1429,5.0
400300,215,1505,0.1429,62.171
400348,7,49,0.1429,13.0
412414,16,112,0.1429,22.0
410547,17,119,0.1429,35.0
414149,3,21,0.1429,3.0
408433,3,21,0.1429,6.0
403383,4,28,0.1429,34.0
412471,3,21,0.1429,6.0
412475,4,28,0.1429,4.4
410870,4,28,0.1429,4.0
406786,22,154,0.1429,103.0
403738,59,413,0.1429,1062.0
404105,6,42,0.1429,23.0
401719,3,21,0.1429,4.0
407834,10,70,0.1429,44.0
405245,16,112,0.1429,18.0
403652,4,28,0.1429,12.0
410179,6,42,0.1429,6.0
406002,9,63,0.1429,16.0
404690,4,28,0.1429,4.0
402304,22,154,0.1429,25.0
415082,4,28,0.1429,4.0
411566,3,21,0.1429,6.0
406206,3,21,0.1429,3.0
402077,3,21,0.1429,3.0
405052,11,77,0.1429,17.0
414412,5,35,0.1429,38.0
408564,15,105,0.1429,34.0
408209,4,28,0.1429,4.0
412980,7,49,0.1429,319.0
417158,6,42,0.1429,12.0
414555,9,63,0.1429,-0.047
416445,5,35,0.1429,27.0
411300,4,28,0.1429,4.0
412157,3,21,0.1429,6.0
417413,3,21,0.1429,4.0
408822,3,21,0.1429,3.0
413018,3,21,0.1429,57.0
402857,4,28,0.1429,15.0
413901,3,21,0.1429,10.0
407677,66,463,0.1425,431.0
407766,80,563,0.1421,146.0
410199,24,169,0.142,98.0
411560,102,719,0.1419,149.0
408973,21,148,0.1419,140.0
405379,80,564,0.1418,447.0
403119,155,1093,0.1418,1513.0
405397,17,120,0.1417,33.0
407074,17,120,0.1417,44.0
411431,18,127,0.1417,79.0
403095,238,1680,0.1417,1263.0
407237,17,120,0.1417,18.0
406441,16,113,0.1416,16.0
400205,496,3504,0.1416,636.913
401594,15,106,0.1415,43.0
407027,28,198,0.1414,204.0
412898,26,184,0.1413,124.0
409129,102,722,0.1413,1254.0
411808,73,517,0.1412,286.0
404080,25,177,0.1412,28.0
404885,12,85,0.1412,30.0
413570,11,78,0.141,26.0
400327,331,2348,0.141,273.702
413790,32,227,0.141,72.0
411811,112,795,0.1409,311.0
401276,10,71,0.1408,14.0
408482,45,320,0.1406,81.0
403079,27,192,0.1406,95.0
411084,211,1501,0.1406,322.0
402539,9,64,0.1406,102.0
401865,9,64,0.1406,19.0
400127,694,4941,0.1405,486.912
408731,16,114,0.1404,35.5
404451,41,292,0.1404,52.0
407413,8,57,0.1404,14.0
411984,8,57,0.1404,8.0
400395,355,2529,0.1404,328.035
412247,53,378,0.1402,224.0
411086,221,1578,0.1401,541.0
411075,559,3990,0.1401,1039.0
401605,35,250,0.14,224.0
414574,14,100,0.14,109.0
408189,7,50,0.14,20.0
400695,117,836,0.14,41.48
410231,7,50,0.14,7.0
411752,14,100,0.14,72.0
409339,7,50,0.14,6.001
407669,20,143,0.1399,44.0
401320,20,143,0.1399,20.0
415920,20,143,0.1399,65.0
402855,33,236,0.1398,92.0
412494,13,93,0.1398,18.0
408283,68,487,0.1396,517.0
413833,296,2120,0.1396,575.0
408525,6,43,0.1395,6.0
413319,101,724,0.1395,154.0
400932,6,43,0.1395,-10.369
414056,12,86,0.1395,15.0
403099,41,294,0.1395,485.0
417114,48,344,0.1395,99.0
409262,35,251,0.1394,54.0
404961,44,316,0.1392,95.0
405523,21,151,0.1391,39.0
403397,64,460,0.1391,121.0
404341,220,1582,0.1391,666.0
402196,5,36,0.1389,6.0
410645,5,36,0.1389,7.0
411451,10,72,0.1389,117.0
409445,10,72,0.1389,15.0
413433,10,72,0.1389,11.0
414841,231,1664,0.1388,1123.6
403737,146,1052,0.1388,1452.0
405911,37,267,0.1386,37.0
407518,14,101,0.1386,153.0
411719,14,101,0.1386,91.0
416159,9,65,0.1385,66.0
401134,18,130,0.1385,19.0
404681,18,130,0.1385,34.0
406824,67,484,0.1384,985.0
409824,22,159,0.1384,99.0
401075,341,2465,0.1383,396.832
412074,13,94,0.1383,35.0
415816,105,759,0.1383,-58.418
406524,26,188,0.1383,33.0
405476,21,152,0.1382,207.0
400008,25,181,0.1381,68.0
402518,29,210,0.1381,64.0
416548,284,2057,0.1381,523.0
407138,57,413,0.138,1915.0
407192,8,58,0.1379,8.0
406947,12,87,0.1379,29.0
417401,12,87,0.1379,28.0
413152,4,29,0.1379,19.0
408316,4,29,0.1379,4.0
405208,4,29,0.1379,4.0
402240,16,116,0.1379,151.0
404312,42,305,0.1377,93.582
413814,23,167,0.1377,47.0
407976,15,109,0.1376,71.0
414368,40,291,0.1375,76.0
405142,28,204,0.1373,67.0
401839,7,51,0.1373,19.0
411726,14,102,0.1373,24.0
402767,7,51,0.1373,44.0
411088,14,102,0.1373,56.0
401178,149,1085,0.1373,75.031
417365,46,335,0.1373,351.0
400515,71,518,0.1371,152.0
401355,44,321,0.1371,246.0
405120,17,124,0.1371,24.0
401132,27,197,0.1371,38.0
415903,10,73,0.137,13.0
412856,42,307,0.1368,392.0
417085,104,760,0.1368,1965.0
410788,503,3676,0.1368,960.0
412348,109,797,0.1368,211.0
410229,147,1075,0.1367,320.0
403201,95,695,0.1367,616.0
400018,19,139,0.1367,885.0
411839,51,373,0.1367,76.0
412768,66,483,0.1366,804.0
400488,40,293,0.1365,648.0
406227,6,44,0.1364,7.0
411750,3,22,0.1364,6.0
411072,27,198,0.1364,29.0
409686,3,22,0.1364,3.0
411467,3,22,0.1364,6.0
411613,3,22,0.1364,6.0
403542,6,44,0.1364,6.0
408809,12,88,0.1364,100.0
412697,3,22,0.1364,7.0
411388,9,66,0.1364,47.0
407421,15,110,0.1364,30.0
403963,3,22,0.1364,7.0
412446,3,22,0.1364,10.0
412429,6,44,0.1364,6.0
414761,3,22,0.1364,12.0
405950,12,88,0.1364,93.0
416573,9,66,0.1364,9.0
410801,9,66,0.1364,61.0
412167,3,22,0.1364,20.0
400776,12,88,0.1364,22.0
407732,6,44,0.1364,6.0
401949,3,22,0.1364,24.71
403753,6,44,0.1364,29.0
415861,3,22,0.1364,-13.82
401139,443,3253,0.1362,572.559
407064,31,228,0.136,55.0
407354,14,103,0.1359,14.678
411322,100,737,0.1357,363.0
402775,30,221,0.1357,57.0
417152,27,199,0.1357,105.0
400107,16,118,0.1356,28.0
400718,8,59,0.1356,8.0
410545,8,59,0.1356,13.0
409151,8,59,0.1356,95.0
404498,37,273,0.1355,105.0
403162,211,1558,0.1354,408.0
407168,203,1499,0.1354,141.723
404740,70,517,0.1354,134.0
409674,18,133,0.1353,48.0
404655,137,1013,0.1352,602.0
400568,5,37,0.1351,11.0
402229,5,37,0.1351,26.0
411121,15,111,0.1351,18.0
417430,5,37,0.1351,6.0
405721,5,37,0.1351,20.0
403341,5,37,0.1351,6.0
409980,15,111,0.1351,69.0
403075,25,185,0.1351,150.442
407778,5,37,0.1351,11.0
405034,20,148,0.1351,33.0
414404,230,1704,0.135,377.0
400481,22,163,0.135,65.0
408204,17,126,0.1349,28.0
415971,17,126,0.1349,127.0
401565,12,89,0.1348,35.0
412910,526,3904,0.1347,1098.0
406264,14,104,0.1346,53.0
401633,7,52,0.1346,7.0
409601,102,758,0.1346,292.0
417331,7,52,0.1346,8.0
411722,7,52,0.1346,7.0
413863,7,52,0.1346,-0.394
413731,21,156,0.1346,47.0
416652,14,104,0.1346,66.0
403590,200,1487,0.1345,1669.0
410465,53,394,0.1345,161.0
402907,80,595,0.1345,199.0
412991,25,186,0.1344,163.6
402344,699,5202,0.1344,6263.621
411020,201,1495,0.1344,396.0
409775,196,1460,0.1342,698.0
408878,11,82,0.1341,14.0
404859,11,82,0.1341,32.0
406089,13,97,0.134,16.0
407079,152,1134,0.134,743.0
416086,13,97,0.134,42.0
401222,51,381,0.1339,371.0
407435,17,127,0.1339,35.0
401321,30,224,0.1339,576.0
406674,15,112,0.1339,39.0
409868,57,426,0.1338,239.0
413331,91,680,0.1338,141.0
404908,54,404,0.1337,211.0
409501,90,673,0.1337,137.0
400469,123,921,0.1336,50.161
411045,290,2172,0.1335,726.0
401553,4,30,0.1333,19.0
404216,12,90,0.1333,13.0
417386,4,30,0.1333,2.0
413240,4,30,0.1333,4.0
415722,6,45,0.1333,7.0
417132,4,30,0.1333,12.0
400973,20,150,0.1333,30.0
412210,6,45,0.1333,97.0
412690,4,30,0.1333,4.0
408582,10,75,0.1333,9.704
402873,14,105,0.1333,36.0
408252,16,120,0.1333,31.0
414514,4,30,0.1333,5.0
414153,4,30,0.1333,9.0
404209,6,45,0.1333,8.0
416167,6,45,0.1333,18.0
410061,6,45,0.1333,6.0
400938,2896,21749,0.1332,-144.219
403398,77,578,0.1332,123.0
408906,91,683,0.1332,174.0
403422,33,248,0.1331,99.0
406645,63,474,0.1329,246.0
416767,142,1069,0.1328,296.0
412269,17,128,0.1328,105.0
416813,134,1009,0.1328,528.29
413984,15,113,0.1327,70.78
