product_code,supplier_id,order_count
405902,30048,7
405903,30048,245
405904,30282,9
405905,30282,8
405906,30282,8
405907,30048,2
405908,30048,5
405909,30048,50
405910,30048,1
405911,30048,172
405912,30048,32
405913,30048,43
405914,30048,15
405915,30048,151
405916,30048,3
405917,30048,27
405918,30048,162
405919,30540,20
405920,30282,6
405921,30400,5
405922,30282,9
405923,30282,29
405924,30027,6
405925,30048,40
405926,30027,4
405927,30540,10
405928,30048,19
405929,30065,12
405930,30048,4
405931,30048,10
405932,30461,6
405933,30461,2
405934,30461,1
405935,30461,4
405936,30461,3
405937,30048,10
405938,400475,38
405939,30048,23
405942,30048,32
405943,30092,15
405944,30092,16
405946,30092,8
405947,30092,17
405948,30092,7
405949,30092,4
405950,30092,9
405951,30194,71
405952,30065,54
405953,30102,17
405954,30084,2
405955,30544,33
405956,30385,9
405957,30552,116
405958,30107,3
405959,30107,3
405960,400032,38
405961,30101,14
405962,30424,3
405963,30224,34
405964,30068,6
405965,30068,38
405966,30200,22
405967,30112,8
405968,30059,28
405969,30103,22
405970,30112,2
405971,30163,7
405972,30540,5
405974,30103,34
405975,30103,48
405976,30100,54
405977,30092,22
405978,30059,17
405979,400238,5
405980,400238,4
405981,400238,17
405982,400238,3
405983,400238,10
405984,30059,33
405985,400447,1
405986,30103,6
405987,30504,112
405988,30044,5
405989,30112,91
405991,30504,71
405992,30365,82
405993,30112,42
405995,30504,69
405996,30504,89
405997,30068,38
405998,400032,20
405999,30504,141
406000,30475,60
406001,30504,63
406003,400032,55
406004,30282,25
406005,30112,74
406006,30282,6
406007,30504,52
406009,30365,190
406010,30504,36
406011,30475,69
406012,30432,204
406013,30006,21
406014,30316,22
406015,30271,37
406016,30073,31
406017,30475,64
406018,30065,21
406019,30089,7
406020,30027,88
406021,30065,30
406022,30065,64
406023,30065,7
406024,30282,1
406025,30447,4
406026,30466,1
406027,30065,5
406028,30282,4
406029,30282,13
406030,30282,7
406031,400176,48
406032,30065,14
406034,30466,10
406037,30466,6
406038,30048,1
406039,30062,9
406040,30062,6
406041,30251,99
406042,30368,31
406044,30466,11
406045,30027,22
406046,30027,20
406047,30529,5
406048,30550,20
406049,30550,37
406050,30550,4
406051,30550,5
406052,30019,6
406053,30162,16
406054,30092,21
406055,30424,1
406056,30526,20
406057,30529,19
406058,30163,4
406059,30019,18
406060,30540,8
406061,30019,17
406062,30064,9
406063,30048,62
406064,30038,9
406065,30019,1
406066,30550,25
406067,30048,6
406068,30048,278
406069,30019,2
406070,30095,6
406071,30529,9
406072,30095,18
406073,30095,152
406074,30112,35
406075,30019,20
406076,30095,94
406077,30100,100
406078,30113,90
406079,30113,114
406080,30113,11
406081,30113,8
406082,30113,13
406083,30441,11
406084,30089,15
406085,30089,1
406086,30089,9
406088,30397,12
406089,30089,75
406092,30113,13
406093,30487,4
406094,400124,32
406095,30526,9
406096,30526,2
406097,30526,16
406098,30251,26
406100,30102,75
406101,30251,45
406102,30257,20
406103,30466,14
406104,30102,61
406107,30520,214
406108,30027,1
406109,30006,21
406110,30006,29
406111,30529,6
406113,30492,12
406114,30492,3
406115,400032,25
406116,30084,20
406117,30282,2
406119,30027,4
406120,30027,2
406121,30004,7
406124,30520,124
406126,30365,6
406127,30084,32
406128,30084,26
406129,30282,19
406130,30282,22
406131,30084,33
406132,30471,78
406133,30471,185
406134,30471,37
406135,30492,102
406136,30492,20
406138,30365,73
406139,30365,36
406140,30365,56
406142,30546,61
406143,30282,11
406144,30282,2
406145,30208,3
406146,30208,7
406147,30282,13
406148,30278,52
406151,30526,72
406152,30278,1
406154,30524,1
406155,30524,2
406156,30524,1
406158,30524,1
406161,30048,126
406163,30080,5
406164,30282,11
406165,400409,31
406166,30100,126
406168,30526,2
406170,30064,36
406172,30064,5
406173,30064,5
406174,30198,71
406175,30064,68
406176,30064,2
406178,30198,136
406179,30198,64
406180,30278,9
406181,30064,51
406182,30278,5
406183,30064,19
406184,30508,14
406185,30454,10
406186,30508,27
406187,30198,58
406188,30189,13
406189,30554,257
406190,30365,26
406192,30454,40
406193,30554,130
406194,30554,3
406195,30454,24
406196,400304,40
406197,400304,54
406198,30554,228
406199,30365,40
406200,30554,28
406201,30526,30
406202,30554,95
406203,30485,15
406204,30124,10
406205,30138,16
406206,30550,20
406208,400298,48
406209,30473,6
406210,30251,6
406211,30075,12
406212,30404,3
406213,30550,104
406214,30198,88
406215,30018,7
406216,30550,2
406217,30550,56
406220,30503,11
406223,30503,2
406225,30163,1
406226,30440,23
406227,400066,2
406228,30150,13
406229,30509,17
406231,30006,98
406232,30004,10
406233,30550,53
406234,30238,6
406236,30191,16
406237,30554,140
406238,30256,305
406239,30141,23
406240,400408,11
406241,30554,115
406242,400247,23
406243,30256,61
406244,30103,9
406245,30256,139
406246,30006,57
406247,30534,23
406248,30027,41
406249,30282,17
406250,30064,17
406252,30404,35
406254,30400,32
406255,30470,17
406256,30400,57
406257,30068,19
406258,30068,10
406259,30068,48
406260,30068,31
406261,30068,4
406262,30274,9
406263,30274,25
406264,30118,14
406265,30527,30
406266,30062,6
406267,30023,19
406268,30064,110
406269,30027,9
406270,30006,4
406271,400296,70
406272,400296,73
406273,400296,16
406274,400296,34
406275,400296,31
406276,400296,22
406277,30092,12
406278,30234,59
406279,30545,19
406280,30234,83
406281,30094,2
406283,30006,27
406285,30048,1
406286,30285,3
406287,30282,2
406288,30524,2
406289,30524,6
406290,30524,6
406291,30524,7
406292,30524,1
406293,30155,22
406294,30282,6
406295,30282,2
406296,30282,5
406297,30282,4
406298,30006,29
406299,30285,8
406300,30526,11
406302,30282,7
406303,30048,3
406304,30285,5
406305,30282,4
406306,30470,8
406307,400293,12
406308,30282,4
406310,30067,17
406311,30121,31
406312,30282,4
406313,30282,2
406315,30470,10
406316,30540,4
406317,30285,11
406318,30470,18
406320,400027,15
406321,400032,140
406322,400032,43
406323,400032,42
406324,30285,50
406326,30282,19
406327,30282,10
406332,30282,1
406333,30004,8
406334,400032,187
406335,400032,61
406336,400286,5
406337,400286,150
406338,400286,5
406339,30251,28
406340,30027,2
406341,30145,7
406342,30027,11
406344,30545,10
406345,30062,7
406346,30251,11
406347,30027,6
406348,30282,6
406351,30027,3
406353,30027,7
406355,30282,2
406357,30027,5
406359,30027,1
406360,30027,10
406361,30027,2
406362,400475,12
406363,30156,2
406364,30156,1
406365,30156,2
406366,30504,72
406368,30156,1
406369,400476,29
406370,30459,12
406371,400476,5
406374,30006,135
406375,400072,39
406376,30504,51
406377,30282,24
406378,30282,39
406379,30504,69
406380,30504,136
406381,30027,1
406382,30282,43
406383,30092,14
406384,30092,7
406385,30092,10
406387,30251,6
406388,30234,26
406390,30365,9
406391,30365,70
406392,30073,2
406393,30073,49
406394,30234,12
406395,30128,27
406396,30208,12
406397,30234,6
406398,30365,21
406399,30073,47
406400,30492,16
406402,30431,2
406403,30431,2
406404,30363,4
406409,30543,23
406414,30363,9
406415,30554,170
406416,30234,122
406417,30234,106
406418,30234,189
406419,30554,2
406420,30554,45
406421,30048,208
406422,30048,60
406423,30554,8
406424,30097,13
406425,30064,209
406426,400282,8
406428,30092,10
406429,30466,146
406430,30065,9
406431,30466,136
406432,30065,19
406433,30063,144
406435,30504,6
406436,30084,45
406437,30065,31
406438,30065,70
406439,30065,10
406440,30459,4
406441,30504,97
406442,30504,180
406443,30437,39
406444,30437,41
406445,30504,25
406446,30102,44
406447,30215,11
406448,30140,21
406449,30365,13
406450,30067,42
406452,30064,3
406454,30163,21
406455,30178,22
406457,400410,10
406459,30294,4
406460,30198,40
406461,400410,2
406462,400410,3
406464,30294,10
406465,30198,66
406466,30107,3
406467,30294,6
406468,400409,59
406469,30294,21
406470,30163,39
406472,30294,4
406477,30294,18
406479,30294,14
406480,30224,18
406490,30483,13
406495,30362,75
406511,30362,3
406517,30483,15
406518,30362,7
406519,30362,25
406521,30368,25
406524,30368,2
406525,30362,34
406526,30509,12
406527,30509,3
406528,30422,2
406529,30422,3
406530,30517,167
406531,400163,140
406532,30161,3
406534,400316,8
406535,400316,13
406536,400316,21
406537,400316,13
406538,400316,8
406539,400316,16
406540,30164,7
406541,30164,5
406543,30164,6
406544,30163,16
406547,30529,5
406548,30529,29
406551,30529,1
406552,30163,8
406553,30536,8
406558,30163,2
406559,30497,22
406560,30493,48
406561,30164,8
406562,30425,9
406563,30493,42
406564,30473,6
406565,30473,6
406567,30451,46
406568,30493,21
406569,30493,10
406570,30493,96
406571,400410,27
406572,30105,67
406573,400048,58
406575,400048,4
406577,400048,38
406578,400048,17
406580,400048,70
406581,30493,134
406582,30493,96
406583,30503,2
406584,30493,391
406585,400103,11
406586,400048,14
406587,30439,40
406588,30439,22
406589,400048,24
406590,30105,72
406591,400048,11
406592,400048,56
406593,400048,20
406594,400048,15
406595,400048,25
406596,400048,18
406597,30105,40
406599,30122,13
406600,400125,13
406602,400048,40
406603,400048,10
406604,400048,11
406605,400048,26
406606,30534,49
406607,30540,6
406608,400048,9
406609,400048,17
406610,400048,58
406611,400048,22
406612,400048,16
406614,400048,57
406615,30198,3
406616,30498,18
406617,400048,15
406618,400048,22
406619,400048,37
406620,400048,21
406621,30424,58
406622,400048,20
406623,400048,79
406624,30004,6
406625,30004,6
406627,30122,50
406628,30122,99
406629,30151,3
406630,400282,18
406631,400048,53
406632,30004,17
406633,30006,15
406634,400048,8
406635,30027,8
406636,30356,2
406641,400386,42
406642,30400,68
406643,30540,6
406644,30065,30
406645,30294,36
406646,30424,32
406648,30540,1
406649,30540,20
406650,30540,11
406651,30540,5
406652,30540,4
406653,30298,1
406654,30540,3
406655,30027,142
406657,30111,106
406658,30540,1
406660,30540,13
406661,30111,35
406664,30067,32
406665,30419,16
406666,30511,9
406668,30511,8
406669,30282,2
406670,30124,15
406671,30540,13
406673,30065,197
406674,30540,93
406675,30251,10
406678,30540,30
406679,30504,8
406680,30540,7
406681,30540,5
406682,30540,6
406684,30540,8
406685,30540,3
406686,30540,15
406687,30540,24
406688,30102,152
406689,30102,12
406690,30540,7
406692,30251,17
406693,30065,52
406695,30048,6
406697,30048,5
406699,30048,9
406700,30451,86
406701,30048,289
406702,30048,36
406704,30365,51
406705,30048,22
406706,30048,16
406707,30475,174
406708,30048,54
406709,30504,57
406710,30295,4
406711,30425,3
406712,30048,54
406713,30048,4
406714,30048,26
406715,30048,38
406716,30234,14
406718,30048,126
406719,30048,37
406720,30048,21
406721,400127,27
406722,30048,21
406724,30451,182
406725,30256,2343
406726,30451,70
406727,30048,6
406728,400176,61
406729,30451,222
406730,30171,57
406731,30295,1
406732,30100,10
406733,30295,44
406734,30380,19
406735,400238,3
406736,400238,16
406737,400238,8
406738,30544,27
406739,30048,3
406740,30048,11
406741,30540,11
406742,30540,16
406743,30282,13
406744,30282,42
406745,30550,2
406746,30027,1
406747,30027,2
406748,30048,113
406749,30171,32
406750,30540,11
406751,30540,18
406752,30027,1
406753,30048,132
406755,30282,5
406756,400048,30
406757,30171,107
406758,30048,89
406759,30540,2
406760,30048,22
406761,30282,20
406762,30282,1
406763,30048,6
406764,30492,4
406765,30380,13
406766,30380,21
406767,30380,12
406768,30554,5
406769,30554,5
406770,30554,147
406771,30208,8
406772,30540,6
406773,30540,9
406774,30282,13
406775,30282,25
406776,30282,7
406777,30470,26
406778,30282,31
406779,30554,29
406780,30282,12
406781,30282,10
406782,30282,8
406783,30063,274
406784,30282,3
406785,30282,7
406786,30051,27
406787,30282,19
406788,30063,3
406789,30282,43
406791,30063,250
406792,400163,7
406793,30282,17
406794,30550,158
406795,30282,7
406797,30282,2
406798,30282,11
406799,30163,29
406800,30282,1
406801,30282,39
406802,30163,68
406803,400163,230
406804,30282,6
406806,30493,16
406807,30163,14
406808,30470,1
406809,30492,9
406810,30100,7
406812,30554,209
406813,30424,5
406814,30282,2
406815,30282,2
406816,30065,30
406817,30065,28
406818,30065,19
406819,30554,141
406821,30485,13
406822,30424,68
406823,30065,28
406824,400476,71
406826,30140,23
406827,30140,77
406829,30065,38
406830,30282,16
406831,30282,8
406832,30282,2
406833,30282,5
406834,30282,22
406835,30065,68
406837,30175,1
406839,30294,2
406840,30282,6
406841,30454,79
406842,30065,1
406843,30454,38
406844,30282,44
406847,30282,32
406850,30550,13
406851,30065,12
406852,30282,204
406853,30282,127
406855,30065,5
406856,30282,98
406857,30282,151
406858,30282,11
406859,30550,8
406860,30550,11
406861,30278,2
406862,30550,137
406863,30064,139
406864,30234,92
406865,30234,83
406866,30064,20
406867,30064,86
406868,30234,79
406869,30064,53
406870,30064,93
406871,30540,47
406873,400182,2
406874,30234,124
406875,30234,16
406876,30234,128
406877,30540,4
406878,30234,33
406879,30064,176
406880,30064,14
406881,30540,3
406882,30278,16
406883,30475,21
406884,30064,105
406885,30278,15
406886,30064,81
406887,30064,56
406888,30278,5
406889,30064,16
406890,30064,1
406891,30064,33
406893,30517,106
406894,30021,26
406895,30064,37
406896,30517,119
406897,30278,52
406898,30021,4
406899,30517,87
406900,30517,57
406901,30044,7
406902,30198,4
406903,30044,3
406904,30044,7
406905,30021,12
406906,30198,12
406907,30021,11
406908,30021,10
406909,30527,1
406910,30077,5
406911,30546,6
406912,30116,5
406913,30356,3
406914,30166,4
406915,30171,61
406917,400386,18
406919,30171,76
406921,30168,14
406924,400032,64
406925,400032,116
406926,30004,15
406928,30038,2
406929,30038,19
406931,30004,22
406932,30004,12
406933,30404,27
406934,30540,3
406936,30502,142
406938,30502,54
406939,30540,20
406942,30194,110
406944,30009,19
406945,30294,12
406946,30294,23
406947,30294,14
406948,30080,1
406950,30251,53
406951,30051,2
406952,400048,14
406953,30294,1
406955,400163,8
406956,400163,4
406957,30470,62
406958,30470,23
406959,400120,188
406960,30251,54
406961,30470,72
406962,30470,15
406963,30470,41
406964,30470,34
406965,30470,20
406966,30470,20
406973,400163,9
406974,400163,3
406976,30163,46
406977,30554,391
406978,30048,8
406979,30554,232
406980,30027,149
406982,30198,6
406984,400120,24
406985,400120,62
406986,30554,53
406987,30554,24
406988,400120,212
406989,400120,54
406990,400120,70
406991,30251,47
406993,30251,45
406994,30251,35
406996,30554,33
406999,30048,7
407000,30077,73
407001,30065,238
407002,30451,10
407003,30482,1
407004,30294,23
407005,30550,3
407006,30550,2
407007,30550,119
407008,30504,17
407009,30521,14
407010,30550,7
407012,30487,11
407014,30550,3
407015,30198,254
407016,30519,23
407017,30186,144
407018,30121,36
407019,30518,43
407020,30518,1
407021,30316,95
407022,30540,2
407023,30483,6
407024,30483,10
407025,30483,3
407026,30540,1
407027,30295,49
407028,400476,15
407029,30375,16
407030,30457,3
407031,30483,13
407032,30483,20
407033,30483,23
407034,30483,7
407035,30077,14
407037,30084,37
407038,30375,6
407039,30084,143
407040,30208,19
407042,30039,1
407043,30027,78
407044,30517,35
407045,400032,49
407046,30048,14
407047,30084,25
407048,30084,36
407049,30198,21
407050,30084,3
407051,30084,17
407052,30198,27
407053,30198,11
407054,30048,9
407055,30385,6
407056,30460,12
407057,30198,101
407058,30198,7
407059,30198,20
407060,30198,73
407061,30084,22
407062,30067,16
407064,30067,30
407065,30462,6
407066,30084,32
407068,400032,67
407069,30462,1
407070,30294,1
407071,30496,1
407072,30115,184
407073,30526,5
407074,30186,93
407075,30084,33
407076,30027,2
407077,30119,11
407078,30434,1
407079,30084,52
407080,30375,6
407081,30027,1
407082,400475,7
407084,400475,7
407085,30027,5
407088,30102,67
407089,400282,107
407091,400282,20
407092,30147,63
407093,30147,26
407094,30147,7
407095,400048,6
407096,400282,124
407097,30147,8
407098,30027,1
407099,30027,7
407100,30147,9
407101,30147,14
407103,30147,9
407104,30147,41
407106,30278,259
407107,30274,15
407108,30064,18
407109,30278,10
407110,30278,32
407111,400274,52
407112,30457,28
407113,30495,45
407114,30027,28
407115,30027,14
407116,30019,17
407118,30424,17
407119,30362,3
407120,30162,63
407121,30019,3
407122,400321,57
407123,30424,29
407124,400409,11
407125,400282,182
407127,30010,7
407131,30033,13
407132,30544,6
407133,30365,18
407134,30385,80
407135,30540,9
407138,30385,76
407139,30385,18
407140,30385,7
407141,30454,56
407142,30385,13
407143,30385,9
407144,30385,6
407145,30517,16
407146,30454,32
407147,30385,11
407148,30454,86
407149,30019,20
407150,30385,26
407153,30454,2
407154,30397,70
407155,30153,95
407156,30454,25
407157,30115,244
407158,30019,18
407159,30294,14
407160,30554,360
407161,30397,31
407163,30405,2
407164,30019,11
407168,30111,63
407169,30405,3
407170,30520,84
407171,30554,306
407172,30294,45
407173,30251,2
407174,30554,203
407175,30554,70
407176,30079,15
407177,30400,36
407178,30400,39
407179,30251,5
407180,30027,11
407181,30077,4
407182,400409,6
407183,30554,272
407184,30493,12
407185,30554,84
407186,30278,13
407187,30027,5
407189,30027,9
407190,30027,7
407191,30027,9
407192,30027,5
407193,30027,1
407194,30027,1
407196,30027,4
407197,30027,3
407198,30027,7
407199,30103,13
407201,30457,2
407203,30027,4
407204,30027,5
407205,30060,386
407206,30060,160
407207,30060,64
407209,30493,19
407210,30027,1
407211,30060,114
407212,30060,10
407213,30550,7
407217,30068,35
407220,30504,384
407221,30550,3
407222,30554,193
407224,30027,1
407225,30493,3
407226,30063,1
407227,400274,11
407228,30419,4
407229,30419,2
407230,30067,29
407232,30504,56
407233,30504,25
407234,30552,2
407235,30504,239
407237,30208,8
407238,30100,7
407239,30208,14
407240,400435,102
