
order_number,order_created_date,order_created_time,requested_delivery_date,customer_number,order_row_number,product_code,order_qty,sales_unit,delivery_number,plant,storage_location,delivered_qty,transfer_number,warehouse_number,picking_confirmed_date,picking_confirmed_time,picking_picked_qty
10697022,2024-09-20,113444,2024-09-20,34666,10,410997,3.000,ST,21042908,30588,2012,3.000,32017804,3001,2024-09-20,115832,3.000
32016946,2024-09-20,113506,2024-09-20,34698,10,410997,10.000,ST,21042909,30588,2012,10.000,32017805,3001,2024-09-20,115757,10.000
32016950,2024-09-20,120057,2024-09-23,30738,10,415668,5.000,ST,21042913,30588,2012,5.000,32017807,3001,2024-09-20,140922,5.000
32016961,2024-09-20,131202,2024-09-21,31361,10,401080,18.000,KG,21042915,30588,2012,20.440,32017817,3001,2024-09-20,145450,20.440
32016961,2024-09-20,131202,2024-09-21,31361,20,401081,10.000,KG,21042915,30588,2012,11.000,32017817,3001,2024-09-20,145346,11.000
32016961,2024-09-20,131202,2024-09-21,31361,30,401078,10.000,ST,21042915,30588,2012,10.000,32017817,3001,2024-09-20,145853,10.000
32016963,2024-09-20,133809,2024-09-21,32096,10,400176,5.000,KG,21042914,30588,2012,5.320,32017808,3001,2024-09-20,143145,5.320
32016965,2024-09-20,140034,2024-09-21,34650,10,403504,2.000,ST,21042916,30588,2012,2.000,32017814,3001,2024-09-20,144757,2.000
32016966,2024-09-20,140320,2024-09-21,34651,10,403504,7.000,ST,21042917,30588,2012,7.000,32017815,3001,2024-09-20,144819,7.000
32016967,2024-09-20,140400,2024-09-21,34626,10,403504,6.000,ST,21042918,30588,2012,6.000,32017811,3001,2024-09-20,143754,6.000
32016968,2024-09-20,140439,2024-09-21,34629,10,403504,5.000,ST,21042919,30588,2012,5.000,32017812,3001,2024-09-20,144126,5.000
32016970,2024-09-20,140521,2024-09-21,34630,10,403504,10.000,ST,21042920,30588,2012,10.000,32017813,3001,2024-09-20,144215,10.000
32016971,2024-09-20,140558,2024-09-21,34621,10,403504,5.000,ST,21042921,30588,2012,5.000,32017809,3001,2024-09-20,142558,5.000
32016972,2024-09-20,140634,2024-09-21,34624,10,403504,5.000,ST,21042922,30588,2012,5.000,32017810,3001,2024-09-20,142839,5.000
32016973,2024-09-20,140720,2024-09-21,34666,10,403504,2.000,ST,21042923,30588,2012,2.000,32017816,3001,2024-09-20,145608,2.000
32016980,2024-09-20,143110,2024-09-23,30628,10,403795,1.000,KI,21042924,30588,2012,1.000,32017819,3001,2024-09-20,190225,1.000
32016992,2024-09-20,153209,2024-09-21,34428,10,407278,1.000,KI,21042925,30588,2012,1.000,32017818,3001,2024-09-20,160125,1.000
32017071,2024-09-23,070037,2024-09-23,33664,10,400436,2.000,ST,21042929,30588,2012,2.000,32017833,3001,2024-09-23,080101,2.000
32017072,2024-09-23,070108,2024-09-23,34060,10,411050,1.000,ST,21042930,30588,2012,1.000,32017835,3001,2024-09-23,080341,1.000
32017073,2024-09-23,070526,2024-09-23,32240,10,400234,1.000,KG,21042931,30588,2012,2.780,32017832,3001,2024-09-23,080229,2.780
32017074,2024-09-23,070633,2024-09-23,31064,10,400129,8.000,KG,21042932,30588,2012,8.020,32017831,3001,2024-09-23,080014,8.020
32017075,2024-09-23,070844,2024-09-23,32570,10,400077,4.000,KG,21042933,30588,2012,4.019,32017822,3001,2024-09-23,072845,4.019
32017076,2024-09-23,070930,2024-09-23,31683,10,400077,1.000,KG,21042934,30588,2012,1.100,32017825,3001,2024-09-23,073249,1.100
32017077,2024-09-23,070832,2024-09-23,31179,10,407857,1.000,KI,21042935,30588,2012,1.000,32017834,3001,2024-09-23,075102,1.000
32017078,2024-09-23,071027,2024-09-23,30797,10,400077,2.000,KG,21042936,30588,2012,2.060,32017823,3001,2024-09-23,073416,2.060
32017079,2024-09-23,071205,2024-09-23,33346,10,400166,2.000,KG,21042937,30588,2012,2.280,32017824,3001,2024-09-23,073403,2.280
32017080,2024-09-23,071335,2024-09-23,32459,10,400077,3.000,KG,21042940,30588,2012,3.040,32017826,3001,2024-09-23,075412,3.040
32017081,2024-09-23,071413,2024-09-26,34060,10,412045,4.000,ST,21043020,30588,2007,4.000,32027774,3000,2024-09-25,145135,4.000
32017082,2024-09-23,071416,2024-09-23,33332,10,404405,3.000,ST,21042941,30588,2012,3.000,32017828,3001,2024-09-23,075506,3.000
32017083,2024-09-23,071910,2024-09-25,30871,10,408519,2.000,KI,21042980,30588,2005,0.000,,,,,
32017084,2024-09-23,072051,2024-09-25,31413,10,408519,1.000,KI,21042981,30588,2005,0.000,,,,,
32017085,2024-09-23,072556,2024-09-23,32570,10,412222,6.000,ST,21042942,30588,2012,6.000,32017830,3001,2024-09-23,074906,6.000
32017087,2024-09-23,072801,2024-09-23,31209,10,407499,4.000,KI,21042938,30588,2012,4.000,32017829,3001,2024-09-23,074252,4.000
32017087,2024-09-23,072801,2024-09-23,31209,20,400602,10.000,ST,21042939,30588,2012,10.000,32017827,3001,2024-09-23,074121,10.000
10697023,2024-09-23,073537,2024-09-25,34039,10,409186,2.000,KI,21042982,30588,2001,2.000,32027770,3000,2024-09-24,082115,2.000
32017088,2024-09-23,073815,2024-09-26,34049,10,409832,3.000,ST,21043021,30588,2012,3.000,32017891,3001,2024-09-25,070832,3.000
32017092,2024-09-23,074537,2024-09-23,33047,10,400458,3.000,ST,21042943,30588,2012,0.000,,,,,
32017093,2024-09-23,074550,2024-09-23,32240,10,400458,2.000,ST,21042944,30588,2012,0.000,,,,,
32017095,2024-09-23,074620,2024-09-23,33007,10,416760,12.000,KI,21042945,30588,2012,12.000,32017836,3001,2024-09-23,081627,12.000
32017095,2024-09-23,074620,2024-09-23,33007,20,411992,4.000,SK,21042945,30588,2012,4.000,32017836,3001,2024-09-23,081636,4.000
32017096,2024-09-23,074756,2024-09-24,32118,10,406726,2.000,KI,21042961,30588,2005,2.000,32027767,3000,2024-09-24,002608,1.000
32017096,2024-09-23,074756,2024-09-24,32118,10,406726,2.000,KI,21042961,30588,2005,2.000,32027768,3000,2024-09-24,002610,1.000
32017098,2024-09-23,075716,2024-09-24,30628,10,409714,1.000,KI,21042955,30588,2005,0.000,,,,,
32017099,2024-09-23,080005,2024-09-24,33499,10,403143,2.000,ST,21042946,30588,2012,2.000,32017854,3001,2024-09-23,224521,2.000
32017101,2024-09-23,080503,2024-09-24,30685,10,413391,1.000,SK,21042947,30588,2012,1.000,32017837,3001,2024-09-23,101837,1.000
32017102,2024-09-23,080659,2024-09-24,31308,10,400105,1.000,RAS,21042948,30588,2012,1.000,32017858,3001,2024-09-24,042130,1.000
32017103,2024-09-23,082744,2024-09-25,31226,10,407024,10.000,BAG,20057611,30588,2012,10.000,30051417,3001,2024-09-24,122107,10.000
10697024,2024-09-23,083715,2024-09-24,33498,20,409510,1.000,ST,,,,,,,,,
10697024,2024-09-23,083715,2024-09-24,33498,30,415818,1.000,KG,21042979,30588,2012,1.030,32017859,3001,2024-09-24,075342,1.030
10697025,2024-09-23,084024,2024-09-24,32460,10,400077,5.000,KG,21042949,30588,2012,5.000,32017842,3001,2024-09-23,122658,5.000
10697026,2024-09-23,090654,2024-09-23,33047,10,400436,3.000,ST,21042950,30588,2012,3.000,32017838,3001,2024-09-23,093932,3.000
10697027,2024-09-23,090746,2024-09-23,34681,10,404405,2.000,ST,21042951,30588,2012,2.000,32017839,3001,2024-09-23,103244,2.000
10697028,2024-09-23,090917,2024-09-23,34657,10,404405,1.000,ST,21042952,30588,2012,1.000,32017840,3001,2024-09-23,103416,1.000
10697029,2024-09-23,090924,2024-09-30,33230,10,402216,3.000,ST,20066729,1001,2005,3.000,32024857,3003,2024-09-28,065445,3.000
10697030,2024-09-23,091435,2024-09-25,31499,10,407967,3.000,ST,21042983,30588,2013,3.000,32027769,3000,2024-09-24,124107,3.000
10697031,2024-09-23,085856,2024-09-24,32427,10,403930,2.000,PRK,21042954,30588,2012,2.000,32017847,3001,2024-09-23,171059,2.000
10697032,2024-09-23,092243,2024-09-24,31197,10,408023,10.000,ST,,,,,,,,,
10697033,2024-09-23,092136,2024-09-26,33416,10,405033,1.000,ST,21043018,1001,2001,1.000,32024736,3003,2024-09-25,100722,1.000
10697034,2024-09-23,092858,2024-09-23,33007,10,410358,10.000,PAK,21042953,30588,2012,10.000,32017841,3001,2024-09-23,095554,10.000
10697034,2024-09-23,092858,2024-09-23,33007,20,410360,10.000,PAK,21042953,30588,2012,10.000,32017841,3001,2024-09-23,095700,10.000
10697034,2024-09-23,092858,2024-09-23,33007,30,410361,5.000,PAK,21042953,30588,2012,5.000,32017841,3001,2024-09-23,095644,5.000
10697034,2024-09-23,092858,2024-09-23,33007,40,403742,60.000,PAK,21042953,30588,2012,60.000,32017841,3001,2024-09-23,095932,60.000
10697034,2024-09-23,092858,2024-09-23,33007,50,401297,2.000,BOT,21042953,30588,2012,2.000,32017841,3001,2024-09-23,095443,2.000
10697034,2024-09-23,092858,2024-09-23,33007,60,404319,6.000,ST,21042953,30588,2012,6.000,32017841,3001,2024-09-23,095422,6.000
32017107,2024-09-23,094342,2024-09-24,32576,10,407968,6.000,ST,21042957,30588,2012,6.000,32017851,3001,2024-09-23,195048,6.000
32017107,2024-09-23,094342,2024-09-24,32576,20,412578,3.000,ST,21042956,30588,2013,3.000,32027763,3000,2024-09-23,135145,3.000
32017113,2024-09-23,103149,2024-09-24,31527,10,400705,5.000,KG,21042958,30588,2012,5.060,32017853,3001,2024-09-23,204031,5.060
32017113,2024-09-23,103149,2024-09-24,31527,20,416760,1.000,KI,21042958,30588,2012,1.000,32017852,3001,2024-09-23,195601,1.000
32017113,2024-09-23,103149,2024-09-24,31527,30,400592,1.000,BAG,21042958,30588,2012,1.000,32017853,3001,2024-09-23,203130,1.000
32017113,2024-09-23,103149,2024-09-24,31527,40,410189,2.000,ST,21042958,30588,2012,2.000,32017852,3001,2024-09-23,194715,2.000
10697035,2024-09-23,094010,2024-09-24,32058,10,415854,1.600,KG,21042959,1001,2010,1.920,32025638,3002,2024-09-23,141111,1.920
32017119,2024-09-23,110539,2024-09-23,31803,10,403050,1.500,KG,21042960,30588,2003,0.000,32027762,3000,2024-09-24,095044,0.776
32017119,2024-09-23,110539,2024-09-23,31803,10,403050,1.500,KG,21042960,30588,2003,0.776,,,,,
32017123,2024-09-23,112731,2024-09-24,32142,10,403717,1.000,ST,21042962,30588,2012,1.000,32017846,3001,2024-09-23,162846,1.000
32017123,2024-09-23,112731,2024-09-24,32142,20,409718,2.000,ST,21042962,30588,2012,2.000,32017849,3001,2024-09-23,191452,2.000
32017127,2024-09-23,115300,2024-09-24,33162,10,405026,1.000,PRK,21042963,1001,2010,1.000,32025639,3002,2024-09-23,141737,1.000
32017128,2024-09-23,115235,2024-09-24,30871,10,401844,1.000,KI,21042965,30588,2012,1.000,32017843,3001,2024-09-23,142550,1.000
32017129,2024-09-23,115510,2024-09-25,32485,10,408023,5.000,ST,21042978,1001,2010,5.000,32025645,3002,2024-09-24,110816,5.000
32017131,2024-09-23,115904,2024-09-24,31488,10,405026,2.000,PRK,21042964,1001,2010,2.000,32025640,3002,2024-09-23,141656,2.000
32017139,2024-09-23,123909,2024-09-24,33829,10,411051,5.000,ST,21042966,30588,2012,5.000,32017848,3001,2024-09-23,153119,5.000
32017139,2024-09-23,123909,2024-09-24,33829,20,411852,3.000,ST,21042966,30588,2012,3.000,32017848,3001,2024-09-23,153045,3.000
32017139,2024-09-23,123909,2024-09-24,33829,30,411060,3.000,ST,21042966,30588,2012,3.000,32017848,3001,2024-09-23,153144,3.000
32017139,2024-09-23,123909,2024-09-24,33829,50,411083,3.000,ST,21042966,30588,2012,3.000,32017848,3001,2024-09-23,153243,3.000
10697036,2024-09-23,124501,2024-09-24,33342,10,416855,2.000,ST,21042967,30588,2012,2.000,32017857,3001,2024-09-24,015859,2.000
32017140,2024-09-23,124548,2024-09-24,31415,10,400602,30.000,ST,21042968,30588,2012,30.000,32017856,3001,2024-09-23,220624,30.000
10697037,2024-09-23,124725,2024-09-24,34338,10,411076,2.000,KI,21042969,30588,2012,2.000,32017844,3001,2024-09-23,134351,2.000
10697038,2024-09-23,124812,2024-09-24,31833,10,409760,2.000,ST,21042970,30588,2012,2.000,32017855,3001,2024-09-23,225656,2.000
32017146,2024-09-23,130826,2024-09-24,33046,10,407230,2.000,KI,21042971,30588,2012,2.000,32017845,3001,2024-09-24,022132,2.000
10697039,2024-09-23,131508,2024-09-24,33684,10,401018,4.000,ST,21042973,30588,2012,4.000,32017850,3001,2024-09-23,190127,4.000
32017149,2024-09-23,132415,2024-09-25,34544,10,406244,4.000,KG,21042972,30588,2005,3.062,32027771,3000,2024-09-25,061454,3.062
32017153,2024-09-23,133831,2024-09-24,31689,10,403360,20.000,ST,20056016,30588,2012,20.000,30050558,3001,2024-09-23,221854,20.000
10697040,2024-09-23,134127,2024-09-26,34261,10,411024,5.000,ST,21043022,30588,2007,5.000,32027772,3000,2024-09-25,130602,4.000
10697040,2024-09-23,134127,2024-09-26,34261,10,411024,5.000,ST,21043022,30588,2007,5.000,32027773,3000,2024-09-25,130605,1.000
32017159,2024-09-23,135808,2024-09-24,30921,10,400166,0.500,KG,21042974,1001,2010,0.660,32025644,3002,2024-09-23,160623,0.660
32017164,2024-09-23,140400,2024-09-24,33409,10,417019,9.000,ST,21042975,1001,2010,9.000,32025643,3002,2024-09-23,145355,9.000
10697041,2024-09-23,141102,2024-09-24,33561,10,408154,8.000,ST,21042976,1001,2010,8.000,32025642,3002,2024-09-23,162132,8.000
32017166,2024-09-23,141246,2024-09-24,33016,10,413204,8.000,ST,21042977,1001,2010,8.000,32025641,3002,2024-09-23,143917,8.000
32017190,2024-09-24,070535,2024-09-24,31648,10,401018,2.000,ST,21042984,30588,2012,2.000,32017863,3001,2024-09-24,075849,2.000
32017191,2024-09-24,070828,2024-09-24,31518,10,415999,2.000,BAG,21042985,30588,2012,2.000,32017866,3001,2024-09-24,075809,2.000
10697042,2024-09-24,070932,2024-09-24,34731,10,400938,2.000,KG,21042986,30588,2012,2.080,32017860,3001,2024-09-24,080041,2.080
32017192,2024-09-24,071022,2024-09-24,32776,10,408150,2.000,BAG,21042987,30588,2012,2.000,32017865,3001,2024-09-24,080220,2.000
32017193,2024-09-24,071039,2024-09-24,34730,10,400938,2.000,KG,21042988,30588,2012,2.180,32017861,3001,2024-09-24,080141,2.180
32017194,2024-09-24,071110,2024-09-24,34729,10,400938,2.000,KG,21042989,30588,2012,2.020,32017862,3001,2024-09-24,075950,2.020
32017195,2024-09-24,071156,2024-09-24,30964,10,404361,2.000,BAG,21042990,30588,2012,2.000,32017864,3001,2024-09-24,074138,2.000
10697043,2024-09-24,075933,2024-09-24,33884,10,403949,1.000,ST,21042991,30588,2012,1.000,32017867,3001,2024-09-24,082706,1.000
32017198,2024-09-24,080325,2024-09-27,34549,10,413321,4.000,ST,21043039,30588,2007,4.000,32027778,3000,2024-09-26,125339,3.000
32017198,2024-09-24,080325,2024-09-27,34549,10,413321,4.000,ST,21043039,30588,2007,4.000,32027777,3000,2024-09-26,122708,1.000
10697044,2024-09-24,080707,2024-09-24,30628,10,407499,2.000,KI,21042992,30588,2012,2.000,32017868,3001,2024-09-24,082852,2.000
10697045,2024-09-24,080700,2024-09-24,33884,10,408141,5.000,BAG,21042993,30588,2012,5.000,32017869,3001,2024-09-24,082639,5.000
10697045,2024-09-24,080700,2024-09-24,33884,20,411034,20.000,ST,21042993,30588,2012,20.000,32017870,3001,2024-09-24,090502,20.000
32017200,2024-09-24,081910,2024-09-26,30850,10,407911,4.000,PAK,21043023,30588,2012,4.000,32017898,3001,2024-09-25,115137,4.000
32017201,2024-09-24,084348,2024-09-26,33547,10,411352,3.000,ST,21043024,30588,2012,3.000,32017893,3001,2024-09-25,091614,3.000
32017203,2024-09-24,084905,2024-09-24,34696,10,402546,1.000,BAG,21042994,30588,2012,1.000,32017871,3001,2024-09-24,094150,1.000
32017204,2024-09-24,085040,2024-09-24,34646,10,402546,1.000,BAG,21042995,30588,2012,1.000,32017872,3001,2024-09-24,094158,1.000
32017205,2024-09-24,085129,2024-09-24,34666,10,402546,1.000,BAG,21042996,30588,2012,1.000,32017873,3001,2024-09-24,094134,1.000
32017206,2024-09-24,085209,2024-09-24,34626,10,402546,1.000,BAG,21042997,30588,2012,1.000,32017874,3001,2024-09-24,094142,1.000
32017207,2024-09-24,085245,2024-09-24,34667,10,402546,2.000,BAG,21042998,30588,2012,2.000,32017875,3001,2024-09-24,094124,2.000
32017208,2024-09-24,085324,2024-09-24,34618,10,402546,1.000,BAG,21042999,30588,2012,1.000,32017877,3001,2024-09-24,094559,1.000
32017209,2024-09-24,085253,2024-09-24,34574,10,402546,1.000,BAG,21043000,30588,2012,1.000,32017878,3001,2024-09-24,094609,1.000
32017210,2024-09-24,085402,2024-09-24,34624,10,402546,1.000,BAG,21043001,30588,2012,1.000,32017879,3001,2024-09-24,094528,1.000
32017211,2024-09-24,085409,2024-09-24,34570,10,402546,1.000,BAG,21043002,30588,2012,1.000,32017880,3001,2024-09-24,094536,1.000
10697046,2024-09-24,085431,2024-09-24,34811,10,402546,1.000,BAG,21043003,30588,2012,1.000,32017881,3001,2024-09-24,094548,1.000
10697047,2024-09-24,085503,2024-09-24,34664,10,402546,1.000,BAG,21043004,30588,2012,1.000,32017882,3001,2024-09-24,094521,1.000
10697048,2024-09-24,090248,2024-09-24,30989,10,402546,2.000,BAG,21043005,30588,2012,2.000,32017876,3001,2024-09-24,092101,2.000
32017213,2024-09-24,090811,2024-09-24,31064,10,403370,1.000,BOT,21043006,30588,2012,1.000,32017883,3001,2024-09-24,094038,1.000
10697049,2024-09-24,093716,2024-09-25,33983,20,404279,50.000,ST,21043007,30588,2012,50.000,32017885,3001,2024-09-24,124933,50.000
10697050,2024-09-24,094119,2024-09-25,33982,10,404279,21.000,ST,21043008,30588,2012,21.000,32017884,3001,2024-09-24,125003,21.000
10697051,2024-09-24,104159,2024-09-25,30899,10,400166,7.000,KG,,,,,,,,,
32017229,2024-09-24,104633,2024-09-25,33751,10,400166,8.000,KG,21043009,1001,2010,8.000,32025647,3002,2024-09-24,120526,8.000
32017230,2024-09-24,105037,2024-09-25,31258,10,409584,4.000,KG,21043010,1001,2010,4.750,32025646,3002,2024-09-24,112927,4.750
10697052,2024-09-24,111752,2024-09-26,33357,10,411352,8.000,ST,21043025,30588,2012,8.000,32017892,3001,2024-09-25,091557,8.000
10697053,2024-09-24,113612,2024-09-25,33649,10,410542,4.500,KG,21043011,1001,2010,4.710,32025648,3002,2024-09-24,115930,4.710
10697054,2024-09-24,115211,2024-09-25,31335,10,412622,1.000,ST,21043012,1001,2010,1.000,32025649,3002,2024-09-24,121429,1.000
10697055,2024-09-24,115454,2024-09-25,33507,10,400592,1.000,BAG,21043013,1001,2010,1.000,32025650,3002,2024-09-24,121222,1.000
10697056,2024-09-24,115727,2024-09-25,33739,10,400592,1.000,BAG,21043014,1001,2010,1.000,32025651,3002,2024-09-24,140614,1.000
10697057,2024-09-24,124109,2024-09-25,31427,10,416973,6.000,ST,21043015,30588,2012,6.000,32017887,3001,2024-09-25,045755,6.000
10697058,2024-09-24,124603,2024-09-25,30775,10,400105,4.000,RAS,21043016,30588,2012,0.000,,,,,
10697059,2024-09-24,130712,2024-09-27,34359,10,404279,6.000,ST,20063764,30588,2012,6.000,30057378,3001,2024-09-26,140004,6.000
10697060,2024-09-24,134652,2024-09-27,33046,10,400476,1.000,ST,20064498,30588,2012,1.000,30059138,3001,2024-09-26,213305,1.000
10697061,2024-09-24,140328,2024-09-25,31056,10,403296,2.000,PAK,21043017,30588,2012,2.000,32017888,3001,2024-09-25,060157,2.000
10697062,2024-09-24,143138,2024-09-27,33673,10,405372,2.000,ST,20064338,30588,2012,2.000,32017904,3001,2024-09-26,154555,2.000
10697063,2024-09-24,165409,2024-09-25,33006,10,410336,25.500,KG,21043019,30588,2012,25.940,32017886,3001,2024-09-24,182029,25.940
10697064,2024-09-25,070458,2024-09-25,32470,10,411136,3.000,ST,21043026,30588,2012,3.000,32017894,3001,2024-09-25,074435,3.000
32017256,2024-09-25,070656,2024-09-25,33795,10,405482,2.000,RAS,21043027,30588,2012,0.000,32017895,3001,2024-09-25,074417,0.000
32017256,2024-09-25,070656,2024-09-25,33795,10,405482,2.000,RAS,21043027,30588,2012,0.000,32017890,3001,2024-09-25,081213,0.000
32017259,2024-09-25,072248,2024-09-25,32436,10,400246,3.000,KG,21043028,30588,2012,3.580,32017896,3001,2024-09-25,074221,3.580
32017261,2024-09-25,073441,2024-09-25,32201,10,411353,2.000,ST,21043029,30588,2012,2.000,32017889,3001,2024-09-25,074815,2.000
10697065,2024-09-25,080607,2024-09-26,30792,10,400953,0.300,KG,21043030,30588,2012,0.300,32017901,3001,2024-09-26,002849,0.300
10697065,2024-09-25,080607,2024-09-26,30792,20,401141,1.000,KG,21043030,30588,2012,1.400,32017901,3001,2024-09-26,002718,1.400
10697065,2024-09-25,080607,2024-09-26,30792,30,403148,1.000,BAG,21043034,30588,2012,1.000,32017899,3001,2024-09-25,165616,1.000
10697066,2024-09-25,082012,2024-09-27,34908,10,410699,3.000,KI,21043040,30588,2000,3.000,32027781,3000,2024-09-26,191001,1.000
10697066,2024-09-25,082012,2024-09-27,34908,10,410699,3.000,KI,21043040,30588,2000,3.000,32027779,3000,2024-09-26,190958,1.000
10697066,2024-09-25,082012,2024-09-27,34908,10,410699,3.000,KI,21043040,30588,2000,3.000,32027780,3000,2024-09-26,191000,1.000
32017263,2024-09-25,081926,2024-09-27,32997,10,400106,1.000,ST,21043041,30588,2012,1.000,32017906,3001,2024-09-26,112047,1.000
32017264,2024-09-25,083238,2024-09-26,31452,10,400239,5.000,KG,21043031,30588,2012,5.640,32017900,3001,2024-09-25,234858,5.640
32017266,2024-09-25,083949,2024-09-30,31961,10,406020,13.000,KI,,,,,,,,,
32017267,2024-09-25,084101,2024-09-26,33528,10,400120,1.000,KG,21043032,30588,2012,1.140,32017897,3001,2024-09-25,104947,1.140
32017268,2024-09-25,084229,2024-09-26,32922,10,401999,3.000,BOT,21043033,30588,2012,3.000,32017902,3001,2024-09-26,003822,3.000
